,summary,config,name
0,"{'_step': 20000, '_wandb': {'runtime': 201}, '_runtime': 201.672989899, '_timestamp': 1785585697.0554016, 'eval/best_loss': 0.4896107438405355, 'eval/best_step': 20000, 'eval_loss/loss': 0.4896107438405355, 'test_loss/loss': 0.49778749799728395, 'train_optim/lr': 6.076209423976011e-09, 'viz/t_variance': {'path': 'media/images/viz/t_variance_20000_45ddf9f7df8ea739c990.png', 'size': 43862, '_type': 'image-file', 'width': 780, 'format': 'png', 'height': 520, 'sha256': '45ddf9f7df8ea739c99066ec430a5a9999a1e4340b7f70f52501515cc193105d'}, 'train_loss/loss': 0.4885640203952789, 'eval_model/phase_R': 0.5723470001220703, 'test_model/phase_R': 0.5728845292727153, 'train_model/phase_R': 0.5675604599714279, 't_variance/acc_std_T0': 0, 't_variance/acc_std_T1': 0, 't_variance/acc_std_T2': 0.0002489755570422858, 't_variance/acc_std_T4': 0.000887006928678602, 't_variance/acc_std_T6': 0.0008228661608882248, 't_variance/acc_std_T8': 0.0007501118816435337, 'train_optim/grad_norm': 3.913944486379624, 't_variance/acc_mean_T0': 0.447998046875, 't_variance/acc_mean_T1': 0.568115234375, 't_variance/acc_mean_T2': 0.6007324457168579, 't_variance/acc_mean_T4': 0.658447265625, 't_variance/acc_mean_T6': 0.754589855670929, 't_variance/acc_mean_T8': 0.6812988519668579, 't_variance/acc_std_T12': 0.001564025180414319, 't_variance/acc_std_T16': 0.0006291063618846238, 'eval_callbacks/accuracy': 0.7548333304723104, 'eval_loss/cross_entropy': 0.4896107438405355, 'eval_model/gate_offdiag': 0.6149832067489625, 't_variance/acc_mean_T12': 0.6791015863418579, 't_variance/acc_mean_T16': 0.6714843511581421, 'test_callbacks/accuracy': 0.7513333322207133, 'test_loss/cross_entropy': 0.49778749799728395, 'test_model/gate_offdiag': 0.6158006916046143, 'train_callbacks/accuracy': 0.7558984375, 'train_loss/cross_entropy': 0.4885640203952789, 'train_model/gate_offdiag': 0.6114332324266434, 'eval_callbacks/binary_accuracy': 0.736566169420878, 'test_callbacks/binary_accuracy': 0.7434444046020507, 'eval_callbacks/ternary_accuracy': 0.5296382091840108, 'test_callbacks/ternary_accuracy': 0.5139138743082682, 'train_callbacks/binary_accuracy': 0.7421286654472351, 'train_callbacks/ternary_accuracy': 0.5256715565919876, 'eval_callbacks/non_relational_accuracy': 0.998494130452474, 'test_callbacks/non_relational_accuracy': 0.996486297607422, 'train_callbacks/non_relational_accuracy': 0.998943442106247}","{'model': {'T': 6, 'dt': 0.1, 'name': 'sort_of_clevr_recurrent_syncnet', 'msg_dim': 64, 'k_hidden': 64, 'use_film': True, 'beta_init': 5, 'n_modules': 4, 'hidden_dim': 128, 'learn_beta': True, 'module_dim': 128, 'omega_init': 0.5, 'content_dim': 8, 'encoder_cfg': {'ch': 128, 'name': 'patchify', 'patch_size': 5}, 'query_hidden': 64, 'deterministic_phase': False}, 'optim': {'lr': 0.0003, 'optimiser': 'adamw', 'lr_scheduler': 'cosine_annealing', 'weight_decay': 0}, 'train': {'seed': 0, 'val_bs': 1024, 'n_steps': 20000, 'train_bs': 256, 'grad_clip': 1, 'grad_accum': 1, 'loader_mode': 'gpu_cached', 'num_workers': 0, 'compile_model': False, 'mixed_precision': 'no', 'early_stop_metric': 'loss', 'early_stop_patience': 12, 'early_stop_min_delta': 0, 'early_stop_big_is_better': False}, 'wandb': {'tags': ['recurrent_syncnet', 't_variance'], 'group': '48h_headline', 'entity': 'niks_priv', 'enabled': True, 'run_name': None, 'project_name': 'sort_of_clevr'}, 'dataset': {'dir': 'sort-of-clevr', 'name': 'sort_of_clevr', 'root': './data', 'seed': 1, 'img_size': 75, 'obj_size': 5, 't_subtype': -1, 'test_size': 200, 'train_size': 9800, 'nb_questions': 10}, 'logging': {'save_best': True, 'info_metrics': ['loss', 'accuracy', 'phase_R', 'gate_offdiag'], 'eval_log_interval': 500, 'train_log_interval': 100}, 'callbacks': [{'name': 'accuracy'}, {'name': 'qtype_accuracy'}, {'name': 't_variance', 't_values': [0, 1, 2, 4, 6, 8, 12, 16], 'n_repeats': 5, 'max_batches': 4}]}",sort_of_clevr/recurrent_syncnet::multirun::2026-08-01_12-58-06::0
1,"{'_step': 20000, '_wandb': {'runtime': 201}, '_runtime': 201.83094945, '_timestamp': 1785585902.1713257, 'eval/best_loss': 0.4739516278107961, 'eval/best_step': 20000, 'eval_loss/loss': 0.4739516278107961, 'test_loss/loss': 0.48275261958440147, 'train_optim/lr': 6.076209423976011e-09, 'viz/t_variance': {'path': 'media/images/viz/t_variance_20000_867d511069d8de58272f.png', 'size': 45113, '_type': 'image-file', 'width': 780, 'format': 'png', 'height': 520, 'sha256': '867d511069d8de58272fcdfa7e663640f7af8fe52518150b3b42c003ea409dd4'}, 'train_loss/loss': 0.47070213943719863, 'eval_model/phase_R': 0.6960345543225607, 'test_model/phase_R': 0.698820703347524, 'train_model/phase_R': 0.6962530076503753, 't_variance/acc_std_T0': 0, 't_variance/acc_std_T1': 0, 't_variance/acc_std_T2': 0.0005027163424529135, 't_variance/acc_std_T4': 0.0011513502104207871, 't_variance/acc_std_T6': 0.0009692105813883244, 't_variance/acc_std_T8': 0.0019628664012998343, 'train_optim/grad_norm': 3.4952888464927674, 't_variance/acc_mean_T0': 0.54248046875, 't_variance/acc_mean_T1': 0.575439453125, 't_variance/acc_mean_T2': 0.5973144769668579, 't_variance/acc_mean_T4': 0.6256347894668579, 't_variance/acc_mean_T6': 0.768261730670929, 't_variance/acc_mean_T8': 0.6495116949081421, 't_variance/acc_std_T12': 0.0016942726215347648, 't_variance/acc_std_T16': 0.0008923665736801922, 'eval_callbacks/accuracy': 0.7669999976158142, 'eval_loss/cross_entropy': 0.4739516278107961, 'eval_model/gate_offdiag': 0.7368112338383993, 't_variance/acc_mean_T12': 0.629199206829071, 't_variance/acc_mean_T16': 0.583056628704071, 'test_callbacks/accuracy': 0.7653333293596903, 'test_loss/cross_entropy': 0.48275261958440147, 'test_model/gate_offdiag': 0.7389971378644308, 'train_callbacks/accuracy': 0.7644140625, 'train_loss/cross_entropy': 0.47070213943719863, 'train_model/gate_offdiag': 0.7368802797794342, 'eval_callbacks/binary_accuracy': 0.7719671196937561, 'test_callbacks/binary_accuracy': 0.7680201333363851, 'eval_callbacks/ternary_accuracy': 0.5316372478802999, 'test_callbacks/ternary_accuracy': 0.5323925568262736, 'train_callbacks/binary_accuracy': 0.7557355660200119, 'train_callbacks/ternary_accuracy': 0.5346246683597564, 'eval_callbacks/non_relational_accuracy': 0.997503288904826, 'test_callbacks/non_relational_accuracy': 0.9955085207621256, 'train_callbacks/non_relational_accuracy': 0.9996344262361526}","{'model': {'T': 6, 'dt': 0.1, 'name': 'sort_of_clevr_recurrent_syncnet', 'msg_dim': 64, 'k_hidden': 64, 'use_film': True, 'beta_init': 5, 'n_modules': 4, 'hidden_dim': 128, 'learn_beta': True, 'module_dim': 128, 'omega_init': 0.5, 'content_dim': 8, 'encoder_cfg': {'ch': 128, 'name': 'patchify', 'patch_size': 5}, 'query_hidden': 64, 'deterministic_phase': False}, 'optim': {'lr': 0.0003, 'optimiser': 'adamw', 'lr_scheduler': 'cosine_annealing', 'weight_decay': 0}, 'train': {'seed': 1, 'val_bs': 1024, 'n_steps': 20000, 'train_bs': 256, 'grad_clip': 1, 'grad_accum': 1, 'loader_mode': 'gpu_cached', 'num_workers': 0, 'compile_model': False, 'mixed_precision': 'no', 'early_stop_metric': 'loss', 'early_stop_patience': 12, 'early_stop_min_delta': 0, 'early_stop_big_is_better': False}, 'wandb': {'tags': ['recurrent_syncnet', 't_variance'], 'group': '48h_headline', 'entity': 'niks_priv', 'enabled': True, 'run_name': None, 'project_name': 'sort_of_clevr'}, 'dataset': {'dir': 'sort-of-clevr', 'name': 'sort_of_clevr', 'root': './data', 'seed': 1, 'img_size': 75, 'obj_size': 5, 't_subtype': -1, 'test_size': 200, 'train_size': 9800, 'nb_questions': 10}, 'logging': {'save_best': True, 'info_metrics': ['loss', 'accuracy', 'phase_R', 'gate_offdiag'], 'eval_log_interval': 500, 'train_log_interval': 100}, 'callbacks': [{'name': 'accuracy'}, {'name': 'qtype_accuracy'}, {'name': 't_variance', 't_values': [0, 1, 2, 4, 6, 8, 12, 16], 'n_repeats': 5, 'max_batches': 4}]}",sort_of_clevr/recurrent_syncnet::multirun::2026-08-01_12-58-06::1
2,"{'_step': 20000, '_wandb': {'runtime': 201}, '_runtime': 201.42560649, '_timestamp': 1785586107.231235, 'eval/best_loss': 0.5396690634091695, 'eval/best_step': 20000, 'eval_loss/loss': 0.5396690634091695, 'test_loss/loss': 0.5403414114316305, 'train_optim/lr': 6.076209423976011e-09, 'viz/t_variance': {'path': 'media/images/viz/t_variance_20000_b4b41aa5059d0f60c74e.png', 'size': 43959, '_type': 'image-file', 'width': 780, 'format': 'png', 'height': 520, 'sha256': 'b4b41aa5059d0f60c74e1004265fa1dcd34e09857b8bd37fa1644c76ba9983b9'}, 'train_loss/loss': 0.5305634719133377, 'eval_model/phase_R': 0.5637479395866394, 'test_model/phase_R': 0.560960381825765, 'train_model/phase_R': 0.5665347898006439, 't_variance/acc_std_T0': 0, 't_variance/acc_std_T1': 0, 't_variance/acc_std_T2': 0.0007008154061622918, 't_variance/acc_std_T4': 0.0008789062267169356, 't_variance/acc_std_T6': 0.001776699791662395, 't_variance/acc_std_T8': 0.0014285878278315067, 'train_optim/grad_norm': 5.316686172485351, 't_variance/acc_mean_T0': 0.461669921875, 't_variance/acc_mean_T1': 0.566162109375, 't_variance/acc_mean_T2': 0.6375976800918579, 't_variance/acc_mean_T4': 0.680859386920929, 't_variance/acc_mean_T6': 0.743945300579071, 't_variance/acc_mean_T8': 0.6829589605331421, 't_variance/acc_std_T12': 0.002114883624017238, 't_variance/acc_std_T16': 0.0016442830674350262, 'eval_callbacks/accuracy': 0.7418333311080932, 'eval_loss/cross_entropy': 0.5396690634091695, 'eval_model/gate_offdiag': 0.6289386876424153, 't_variance/acc_mean_T12': 0.6732422113418579, 't_variance/acc_mean_T16': 0.670849621295929, 'test_callbacks/accuracy': 0.7426666663487752, 'test_loss/cross_entropy': 0.5403414114316305, 'test_model/gate_offdiag': 0.6270019152959188, 'train_callbacks/accuracy': 0.73890625, 'train_loss/cross_entropy': 0.5305634719133377, 'train_model/gate_offdiag': 0.6313447380065917, 'eval_callbacks/binary_accuracy': 0.691131722132365, 'test_callbacks/binary_accuracy': 0.7004680412610372, 'eval_callbacks/ternary_accuracy': 0.5361502273877462, 'test_callbacks/ternary_accuracy': 0.5293514814376831, 'train_callbacks/binary_accuracy': 0.6875512373447418, 'train_callbacks/ternary_accuracy': 0.5247633710503579, 'eval_callbacks/non_relational_accuracy': 0.998494130452474, 'test_callbacks/non_relational_accuracy': 0.997992177327474, 'train_callbacks/non_relational_accuracy': 0.9996277552843094}","{'model': {'T': 6, 'dt': 0.1, 'name': 'sort_of_clevr_recurrent_syncnet', 'msg_dim': 64, 'k_hidden': 64, 'use_film': True, 'beta_init': 5, 'n_modules': 4, 'hidden_dim': 128, 'learn_beta': True, 'module_dim': 128, 'omega_init': 0.5, 'content_dim': 8, 'encoder_cfg': {'ch': 128, 'name': 'patchify', 'patch_size': 5}, 'query_hidden': 64, 'deterministic_phase': False}, 'optim': {'lr': 0.0003, 'optimiser': 'adamw', 'lr_scheduler': 'cosine_annealing', 'weight_decay': 0}, 'train': {'seed': 2, 'val_bs': 1024, 'n_steps': 20000, 'train_bs': 256, 'grad_clip': 1, 'grad_accum': 1, 'loader_mode': 'gpu_cached', 'num_workers': 0, 'compile_model': False, 'mixed_precision': 'no', 'early_stop_metric': 'loss', 'early_stop_patience': 12, 'early_stop_min_delta': 0, 'early_stop_big_is_better': False}, 'wandb': {'tags': ['recurrent_syncnet', 't_variance'], 'group': '48h_headline', 'entity': 'niks_priv', 'enabled': True, 'run_name': None, 'project_name': 'sort_of_clevr'}, 'dataset': {'dir': 'sort-of-clevr', 'name': 'sort_of_clevr', 'root': './data', 'seed': 1, 'img_size': 75, 'obj_size': 5, 't_subtype': -1, 'test_size': 200, 'train_size': 9800, 'nb_questions': 10}, 'logging': {'save_best': True, 'info_metrics': ['loss', 'accuracy', 'phase_R', 'gate_offdiag'], 'eval_log_interval': 500, 'train_log_interval': 100}, 'callbacks': [{'name': 'accuracy'}, {'name': 'qtype_accuracy'}, {'name': 't_variance', 't_values': [0, 1, 2, 4, 6, 8, 12, 16], 'n_repeats': 5, 'max_batches': 4}]}",sort_of_clevr/recurrent_syncnet::multirun::2026-08-01_12-58-06::2
3,"{'_step': 20000, '_wandb': {'runtime': 201}, '_runtime': 201.606610102, '_timestamp': 1785586311.6395574, 'eval/best_loss': 0.46340141995747886, 'eval/best_step': 19500, 'eval_loss/loss': 0.464148010969162, 'test_loss/loss': 0.4765199127991994, 'train_optim/lr': 6.076209423976011e-09, 'viz/t_variance': {'path': 'media/images/viz/t_variance_20000_86ce11a71e4f872f3742.png', 'size': 45531, '_type': 'image-file', 'width': 780, 'format': 'png', 'height': 520, 'sha256': '86ce11a71e4f872f37426cf74ab6dca61886402b3e4c15405e1ce83f08f00594'}, 'train_loss/loss': 0.4586529716849327, 'eval_model/phase_R': 0.6189473574956258, 'test_model/phase_R': 0.6263598399162292, 'train_model/phase_R': 0.6158914226293564, 't_variance/acc_std_T0': 0, 't_variance/acc_std_T1': 0, 't_variance/acc_std_T2': 0.0004085254040546715, 't_variance/acc_std_T4': 0.0010742187732830644, 't_variance/acc_std_T6': 0.001028872444294393, 't_variance/acc_std_T8': 0.0008923665736801922, 'train_optim/grad_norm': 3.4732250690460207, 't_variance/acc_mean_T0': 0.4443359375, 't_variance/acc_mean_T1': 0.52294921875, 't_variance/acc_mean_T2': 0.575927734375, 't_variance/acc_mean_T4': 0.629199206829071, 't_variance/acc_mean_T6': 0.769091784954071, 't_variance/acc_mean_T8': 0.684374988079071, 't_variance/acc_std_T12': 0.001459952793084085, 't_variance/acc_std_T16': 0.0010517899645492437, 'eval_callbacks/accuracy': 0.7641666623751322, 'eval_loss/cross_entropy': 0.464148010969162, 'eval_model/gate_offdiag': 0.6650246524810791, 't_variance/acc_mean_T12': 0.654101550579071, 't_variance/acc_mean_T16': 0.624804675579071, 'test_callbacks/accuracy': 0.7641666646003723, 'test_loss/cross_entropy': 0.4765199127991994, 'test_model/gate_offdiag': 0.6703059309323629, 'train_callbacks/accuracy': 0.772265625, 'train_loss/cross_entropy': 0.4586529716849327, 'train_model/gate_offdiag': 0.6627242571115494, 'eval_callbacks/binary_accuracy': 0.7651084054311117, 'test_callbacks/binary_accuracy': 0.7679317901929219, 'eval_callbacks/ternary_accuracy': 0.5301182495752971, 'test_callbacks/ternary_accuracy': 0.5268917134602864, 'train_callbacks/binary_accuracy': 0.7713577419519424, 'train_callbacks/ternary_accuracy': 0.5449306258559227, 'eval_callbacks/non_relational_accuracy': 0.997490214029948, 'test_callbacks/non_relational_accuracy': 0.997490214029948, 'train_callbacks/non_relational_accuracy': 0.999040378332138}","{'model': {'T': 6, 'dt': 0.1, 'name': 'sort_of_clevr_recurrent_syncnet', 'msg_dim': 64, 'k_hidden': 64, 'use_film': True, 'beta_init': 5, 'n_modules': 4, 'hidden_dim': 128, 'learn_beta': True, 'module_dim': 128, 'omega_init': 0.5, 'content_dim': 8, 'encoder_cfg': {'ch': 128, 'name': 'patchify', 'patch_size': 5}, 'query_hidden': 64, 'deterministic_phase': False}, 'optim': {'lr': 0.0003, 'optimiser': 'adamw', 'lr_scheduler': 'cosine_annealing', 'weight_decay': 0}, 'train': {'seed': 3, 'val_bs': 1024, 'n_steps': 20000, 'train_bs': 256, 'grad_clip': 1, 'grad_accum': 1, 'loader_mode': 'gpu_cached', 'num_workers': 0, 'compile_model': False, 'mixed_precision': 'no', 'early_stop_metric': 'loss', 'early_stop_patience': 12, 'early_stop_min_delta': 0, 'early_stop_big_is_better': False}, 'wandb': {'tags': ['recurrent_syncnet', 't_variance'], 'group': '48h_headline', 'entity': 'niks_priv', 'enabled': True, 'run_name': None, 'project_name': 'sort_of_clevr'}, 'dataset': {'dir': 'sort-of-clevr', 'name': 'sort_of_clevr', 'root': './data', 'seed': 1, 'img_size': 75, 'obj_size': 5, 't_subtype': -1, 'test_size': 200, 'train_size': 9800, 'nb_questions': 10}, 'logging': {'save_best': True, 'info_metrics': ['loss', 'accuracy', 'phase_R', 'gate_offdiag'], 'eval_log_interval': 500, 'train_log_interval': 100}, 'callbacks': [{'name': 'accuracy'}, {'name': 'qtype_accuracy'}, {'name': 't_variance', 't_values': [0, 1, 2, 4, 6, 8, 12, 16], 'n_repeats': 5, 'max_batches': 4}]}",sort_of_clevr/recurrent_syncnet::multirun::2026-08-01_12-58-06::3
4,"{'_step': 20000, '_wandb': {'runtime': 201}, '_runtime': 201.673917858, '_timestamp': 1785586518.4414046, 'eval/best_loss': 0.5680148512522379, 'eval/best_step': 18500, 'eval_loss/loss': 0.5686604843139649, 'test_loss/loss': 0.5719351461728414, 'train_optim/lr': 6.076209423976011e-09, 'viz/t_variance': {'path': 'media/images/viz/t_variance_20000_7d71f978ca517e1e8f5c.png', 'size': 43262, '_type': 'image-file', 'width': 780, 'format': 'png', 'height': 520, 'sha256': '7d71f978ca517e1e8f5c7e7597ffc0a443396464ff5002cdf22a5cad6f663268'}, 'train_loss/loss': 0.562100655734539, 'eval_model/phase_R': 0.5691688845952352, 'test_model/phase_R': 0.570787796497345, 'train_model/phase_R': 0.5664782214164734, 't_variance/acc_std_T0': 0, 't_variance/acc_std_T1': 0, 't_variance/acc_std_T2': 0.0006291063618846238, 't_variance/acc_std_T4': 0.00097166741034016, 't_variance/acc_std_T6': 0.0011492775520309806, 't_variance/acc_std_T8': 0.0004979511140845716, 'train_optim/grad_norm': 2.8223765206336977, 't_variance/acc_mean_T0': 0.447998046875, 't_variance/acc_mean_T1': 0.556884765625, 't_variance/acc_mean_T2': 0.5987793207168579, 't_variance/acc_mean_T4': 0.6522461175918579, 't_variance/acc_mean_T6': 0.710644543170929, 't_variance/acc_mean_T8': 0.629345715045929, 't_variance/acc_std_T12': 0.0011492775520309806, 't_variance/acc_std_T16': 0.001031187130138278, 'eval_callbacks/accuracy': 0.714333327293396, 'eval_loss/cross_entropy': 0.5686604843139649, 'eval_model/gate_offdiag': 0.6283321099281312, 't_variance/acc_mean_T12': 0.629101574420929, 't_variance/acc_mean_T16': 0.6272948980331421, 'test_callbacks/accuracy': 0.7108333280881246, 'test_loss/cross_entropy': 0.5719351461728414, 'test_model/gate_offdiag': 0.6308708629608154, 'train_callbacks/accuracy': 0.7151171875, 'train_loss/cross_entropy': 0.562100655734539, 'train_model/gate_offdiag': 0.627232409119606, 'eval_callbacks/binary_accuracy': 0.703558891137441, 'test_callbacks/binary_accuracy': 0.7240526507695516, 'eval_callbacks/ternary_accuracy': 0.5546594837506612, 'test_callbacks/ternary_accuracy': 0.5238794711430868, 'train_callbacks/binary_accuracy': 0.7081840378046036, 'train_callbacks/ternary_accuracy': 0.5414538195729256, 'eval_callbacks/non_relational_accuracy': 0.8850719073613484, 'test_callbacks/non_relational_accuracy': 0.8845568691889445, 'train_callbacks/non_relational_accuracy': 0.8926123303174972}","{'model': {'T': 6, 'dt': 0.1, 'name': 'sort_of_clevr_recurrent_syncnet', 'msg_dim': 64, 'k_hidden': 64, 'use_film': True, 'beta_init': 5, 'n_modules': 4, 'hidden_dim': 128, 'learn_beta': True, 'module_dim': 128, 'omega_init': 0.5, 'content_dim': 8, 'encoder_cfg': {'ch': 128, 'name': 'patchify', 'patch_size': 5}, 'query_hidden': 64, 'deterministic_phase': False}, 'optim': {'lr': 0.0003, 'optimiser': 'adamw', 'lr_scheduler': 'cosine_annealing', 'weight_decay': 0}, 'train': {'seed': 4, 'val_bs': 1024, 'n_steps': 20000, 'train_bs': 256, 'grad_clip': 1, 'grad_accum': 1, 'loader_mode': 'gpu_cached', 'num_workers': 0, 'compile_model': False, 'mixed_precision': 'no', 'early_stop_metric': 'loss', 'early_stop_patience': 12, 'early_stop_min_delta': 0, 'early_stop_big_is_better': False}, 'wandb': {'tags': ['recurrent_syncnet', 't_variance'], 'group': '48h_headline', 'entity': 'niks_priv', 'enabled': True, 'run_name': None, 'project_name': 'sort_of_clevr'}, 'dataset': {'dir': 'sort-of-clevr', 'name': 'sort_of_clevr', 'root': './data', 'seed': 1, 'img_size': 75, 'obj_size': 5, 't_subtype': -1, 'test_size': 200, 'train_size': 9800, 'nb_questions': 10}, 'logging': {'save_best': True, 'info_metrics': ['loss', 'accuracy', 'phase_R', 'gate_offdiag'], 'eval_log_interval': 500, 'train_log_interval': 100}, 'callbacks': [{'name': 'accuracy'}, {'name': 'qtype_accuracy'}, {'name': 't_variance', 't_values': [0, 1, 2, 4, 6, 8, 12, 16], 'n_repeats': 5, 'max_batches': 4}]}",sort_of_clevr/recurrent_syncnet::multirun::2026-08-01_12-58-06::4
5,"{'_step': 20000, '_wandb': {'runtime': 412}, '_runtime': 412.892603213, '_timestamp': 1785586934.4860194, 'eval/best_loss': 0.4496376210053762, 'eval/best_step': 19500, 'eval_loss/loss': 0.4519302237033844, 'test_loss/loss': 0.4570209523836772, 'train_optim/lr': 6.076209423976011e-09, 'viz/t_variance': {'path': 'media/images/viz/t_variance_20000_4c7a4b05f7d2ac87c7cc.png', 'size': 47734, '_type': 'image-file', 'width': 780, 'format': 'png', 'height': 520, 'sha256': '4c7a4b05f7d2ac87c7cccf744d5d82b08c29d15be478c0e52fe9c748b1a55786'}, 'train_loss/loss': 0.45547856003046033, 't_variance/acc_std_T0': 0, 't_variance/acc_std_T1': 0.0028244443237781525, 't_variance/acc_std_T2': 0.000644087209366262, 't_variance/acc_std_T4': 0.0016872219275683165, 't_variance/acc_std_T6': 0.0026859906502068043, 't_variance/acc_std_T8': 0.0031546142417937517, 'train_optim/grad_norm': 1.5716059774160385, 't_variance/acc_mean_T0': 0.2900390625, 't_variance/acc_mean_T1': 0.5630859136581421, 't_variance/acc_mean_T2': 0.510693371295929, 't_variance/acc_mean_T4': 0.692187488079071, 't_variance/acc_mean_T6': 0.7860351800918579, 't_variance/acc_mean_T8': 0.678662121295929, 't_variance/acc_std_T12': 0.0016956792678683996, 't_variance/acc_std_T16': 0.0009959022281691432, 'eval_callbacks/accuracy': 0.7799999930063883, 'eval_loss/cross_entropy': 0.4519302237033844, 't_variance/acc_mean_T12': 0.4947265684604645, 't_variance/acc_mean_T16': 0.4740234315395355, 'test_callbacks/accuracy': 0.7811666617393493, 'test_loss/cross_entropy': 0.4570209523836772, 'train_callbacks/accuracy': 0.7766015625, 'train_loss/cross_entropy': 0.45547856003046033, 'eval_callbacks/binary_accuracy': 0.782058524608612, 'test_callbacks/binary_accuracy': 0.7935001804033915, 'eval_callbacks/ternary_accuracy': 0.5591268866856893, 'test_callbacks/ternary_accuracy': 0.5504084927241008, 'train_callbacks/binary_accuracy': 0.7817354547977448, 'train_callbacks/ternary_accuracy': 0.5537721630930901, 'eval_callbacks/non_relational_accuracy': 0.99899609375, 'test_callbacks/non_relational_accuracy': 0.999498046875, 'train_callbacks/non_relational_accuracy': 0.9998936104774476}","{'model': {'T': 6, 'dt': 0.1, 'name': 'sort_of_clevr_syncnet_v3', 'gamma': 0.5, 'ksize': 3, 'init_omg': 1, 'use_film': True, 'beta_init': 5, 'n_modules': 4, 'rotor_dim': 4, 'use_omega': True, 'global_omg': False, 'hidden_dim': 128, 'learn_beta': True, 'competitive': False, 'content_dim': 8, 'encoder_cfg': {'ch': 128, 'name': 'patchify', 'patch_size': 5}, 'query_hidden': 64, 'use_top_down': True, 'top_down_alpha_init': 0.1}, 'optim': {'lr': 0.0003, 'optimiser': 'adamw', 'lr_scheduler': 'cosine_annealing', 'weight_decay': 0}, 'train': {'seed': 0, 'val_bs': 1024, 'n_steps': 20000, 'train_bs': 256, 'grad_clip': 1, 'grad_accum': 1, 'loader_mode': 'gpu_cached', 'num_workers': 0, 'compile_model': False, 'mixed_precision': 'no', 'early_stop_metric': 'loss', 'early_stop_patience': 12, 'early_stop_min_delta': 0, 'early_stop_big_is_better': False}, 'wandb': {'tags': ['recurrent_syncnet', 't_variance'], 'group': '48h_headline', 'entity': 'niks_priv', 'enabled': True, 'run_name': None, 'project_name': 'sort_of_clevr'}, 'dataset': {'dir': 'sort-of-clevr', 'name': 'sort_of_clevr', 'root': './data', 'seed': 1, 'img_size': 75, 'obj_size': 5, 't_subtype': -1, 'test_size': 200, 'train_size': 9800, 'nb_questions': 10}, 'logging': {'save_best': True, 'info_metrics': ['loss', 'accuracy', 'phase_R', 'gate_offdiag'], 'eval_log_interval': 500, 'train_log_interval': 100}, 'callbacks': [{'name': 'accuracy'}, {'name': 'qtype_accuracy'}, {'name': 't_variance', 't_values': [0, 1, 2, 4, 6, 8, 12, 16], 'n_repeats': 5, 'max_batches': 4}]}",sort_of_clevr/syncnet_v3::multirun::2026-08-01_12-58-06::5
